ts_real,ts_esp32,soil_raw,temp,hum,estado,momento
2026-07-20T13:23:39.279401,15379200,1227,15.05,22.91,humedo,tarde
2026-07-19T07:14:49.547678,9822800,1465,25.09,24.24,humedo,dia
2026-07-21T17:24:00.848020,7425600,1930,18.0,22.01,seco,tarde
2026-07-19T22:09:29.110643,4972800,1518,13.77,41.69,humedo,noche
2026-07-19T07:03:58.909755,1742800,1801,26.86,25.03,humedo,dia
2026-07-18T15:10:20.158076,8746400,1790,16.59,21.75,seco,tarde
2026-07-20T18:26:14.481470,12379200,1441,18.64,23.61,humedo,noche
2026-07-19T08:29:45.065947,1332800,1041,24.38,26.68,mojado,dia
2026-07-20T12:56:02.170294,8429200,896,15.14,23.8,mojado,tarde
2026-07-18T09:08:02.617466,12936400,1113,26.84,28.85,mojado,dia
2026-07-21T16:49:47.293858,9905600,978,17.76,23.63,mojado,tarde
2026-07-20T11:52:57.043586,12529200,1104,26.36,23.7,mojado,dia
2026-07-18T10:53:12.917835,4096400,1070,25.27,24.53,mojado,dia
2026-07-21T14:44:28.991898,5965600,929,16.29,23.91,mojado,tarde
2026-07-20T03:34:08.839146,9819200,1636,13.79,41.29,humedo,noche
2026-07-18T01:21:51.428268,9196400,1985,14.01,37.35,seco,noche
2026-07-19T17:56:21.123105,12602800,2031,18.59,22.21,seco,tarde
2026-07-19T05:22:05.137343,11512800,1399,13.78,41.42,humedo,noche
2026-07-19T09:34:32.418676,9532800,2186,29.22,25.57,humedo,dia
2026-07-21T01:15:41.255092,3195600,1473,13.62,41.5,humedo,noche
2026-07-18T07:10:54.490883,7096400,1648,26.76,25.43,humedo,dia
2026-07-18T16:35:15.549331,4636400,965,17.51,23.56,mojado,tarde
2026-07-18T17:06:48.488447,8236400,1409,17.78,23.4,humedo,tarde
2026-07-19T18:48:11.981187,9722800,1528,13.81,41.4,humedo,noche
2026-07-19T00:10:46.171154,13196400,1983,13.91,39.87,seco,noche
2026-07-21T00:46:19.735403,2549200,1960,13.8,40.61,seco,noche
2026-07-20T08:50:10.334971,12449200,2889,25.04,26.53,seco,dia
2026-07-18T07:52:27.566452,416400,1964,26.65,25.58,humedo,dia
2026-07-18T17:31:28.069826,9606400,993,18.12,24.02,mojado,tarde
2026-07-19T11:39:54.716398,14132800,1551,27.82,25.62,humedo,dia
2026-07-21T01:33:53.912742,985600,1569,13.8,41.44,humedo,noche
2026-07-19T15:14:47.356435,12312800,1281,16.32,22.94,humedo,tarde
2026-07-18T05:11:22.837557,4346400,994,13.59,41.85,mojado,noche
2026-07-21T05:22:14.790218,5425600,1005,13.58,41.94,mojado,noche
2026-07-20T03:44:52.946290,11759200,1521,13.68,41.28,humedo,noche
2026-07-19T04:40:55.777344,4672800,988,13.55,41.85,mojado,noche
2026-07-20T12:27:03.151351,11039200,805,19.53,24.31,humedo,tarde
2026-07-21T10:55:56.969047,3215600,2945,25.68,26.28,seco,dia
2026-07-21T12:34:16.776401,9205600,1634,14.78,22.04,seco,tarde
2026-07-20T16:49:57.608218,8399200,979,17.82,23.94,mojado,tarde
2026-07-18T12:59:16.291163,10676400,897,15.1,23.31,mojado,tarde
2026-07-19T00:52:48.073873,12292800,992,13.66,41.9,mojado,noche
2026-07-20T08:17:38.294503,16099200,2883,25.05,26.41,seco,dia
2026-07-20T14:22:18.506833,5799200,1729,15.87,22.9,seco,tarde
2026-07-19T16:03:01.103896,9492800,1407,16.85,23.06,humedo,tarde
2026-07-21T23:11:50.975141,13835600,1267,13.68,41.37,humedo,noche
2026-07-21T10:24:50.933705,2435600,1724,28.97,24.5,humedo,dia
2026-07-21T12:50:42.689798,12025600,1209,14.89,23.23,humedo,tarde
2026-07-20T02:32:07.342378,8049200,980,13.48,41.89,mojado,noche
2026-07-20T18:58:18.799536,5679200,1613,13.65,41.21,humedo,noche
2026-07-21T06:50:59.236021,13375600,2777,24.18,25.92,seco,dia
2026-07-20T22:05:42.614054,5059200,997,13.6,41.79,mojado,noche
2026-07-19T23:40:28.592211,3712800,988,13.5,41.9,mojado,noche
2026-07-20T11:33:39.047020,14149200,1127,27.22,23.24,mojado,dia
2026-07-20T07:50:10.050310,10699200,2809,24.51,26.35,seco,dia
2026-07-18T01:47:02.722112,7966400,1980,13.95,38.61,seco,noche
2026-07-21T14:51:41.907581,10445600,1730,16.35,22.01,seco,tarde
2026-07-21T07:18:57.071260,6455600,1024,23.76,24.18,mojado,dia
2026-07-20T19:14:39.078798,3689200,996,13.53,41.8,mojado,noche
2026-07-19T14:14:12.236966,11292800,1752,16.15,22.4,seco,tarde
2026-07-20T13:04:46.355572,16289200,1137,14.77,23.49,humedo,tarde
2026-07-21T20:58:25.199025,15175600,985,13.54,41.9,mojado,noche
2026-07-21T07:34:48.863669,2165600,2841,24.78,26.17,seco,dia
2026-07-20T17:28:53.013273,7089200,1409,17.67,23.39,humedo,tarde
2026-07-20T17:14:51.934389,6159200,1358,17.5,23.62,humedo,tarde
2026-07-20T13:55:27.853493,16599200,915,15.77,23.5,mojado,tarde
2026-07-20T11:28:15.339681,5329200,2004,29.54,22.82,humedo,dia
2026-07-20T03:16:24.047416,10799200,1972,13.97,38.26,seco,noche
2026-07-19T18:37:28.001617,5812800,994,13.38,41.87,mojado,noche
2026-07-20T14:28:31.103750,13309200,1238,16.07,23.55,humedo,tarde
2026-07-21T05:27:14.522022,3275600,994,13.44,41.97,mojado,noche
2026-07-21T06:48:01.047721,14505600,2802,24.33,26.7,seco,dia
2026-07-19T07:16:33.364365,15762800,1130,27.2,24.96,mojado,dia
2026-07-19T16:14:09.848084,7312800,952,17.16,23.91,mojado,tarde
2026-07-21T03:40:37.458374,8985600,1638,13.76,41.55,humedo,noche
2026-07-18T23:54:49.589212,256400,1967,13.82,38.85,seco,noche
2026-07-20T15:39:46.331576,13289200,1337,16.74,23.73,humedo,tarde
2026-07-18T03:13:55.357758,6306400,1508,13.73,41.44,humedo,noche
2026-07-20T12:37:17.869251,15229200,886,14.77,23.13,mojado,tarde
2026-07-21T18:41:58.006075,9025600,1983,18.52,22.71,seco,noche
2026-07-19T12:27:42.961215,5262800,1104,14.4,23.78,humedo,tarde
2026-07-18T15:30:15.070258,2636400,1791,16.78,22.47,seco,tarde
2026-07-18T11:53:20.044993,13776400,1066,25.11,24.79,mojado,dia
2026-07-18T02:33:15.353315,1776400,1967,13.88,40.62,seco,noche
2026-07-18T22:01:49.355078,5136400,2011,14.24,38.89,seco,noche
2026-07-20T09:25:15.350498,9139200,2825,24.72,26.31,seco,dia
2026-07-19T17:42:58.335416,512800,1994,18.53,22.95,seco,tarde
2026-07-19T17:46:56.881473,1642800,1418,18.12,23.36,humedo,tarde
2026-07-18T18:25:28.555769,8186400,1387,13.8,41.37,humedo,noche
2026-07-20T10:06:40.519014,2289200,1872,29.56,23.6,humedo,dia
2026-07-20T10:30:02.686220,15799200,1142,25.92,25.92,humedo,dia
2026-07-18T16:14:29.898673,6816400,963,17.33,22.99,mojado,tarde
2026-07-21T06:19:21.593641,8715600,1381,26.86,24.65,humedo,dia
2026-07-19T08:43:02.112109,10782800,1801,25.97,23.15,humedo,dia
2026-07-19T07:58:07.286710,4302800,2872,25.09,25.91,seco,dia
2026-07-21T05:50:42.204650,12035600,2013,14.25,40.0,seco,noche
2026-07-19T12:55:00.124556,9362800,1168,14.67,23.57,humedo,tarde
2026-07-18T23:45:52.036898,6506400,1980,13.88,37.65,seco,noche
2026-07-18T10:25:32.611788,5576400,2892,25.36,26.66,seco,dia
2026-07-20T21:21:18.806202,8039200,1391,13.8,41.39,humedo,noche
2026-07-20T13:24:35.175287,2009200,1188,15.33,23.83,humedo,tarde
2026-07-21T17:39:29.370723,11435600,1452,18.03,23.51,humedo,tarde
2026-07-18T20:14:27.609745,3156400,1999,14.13,38.84,seco,noche
2026-07-20T15:25:42.742543,15389200,1329,16.49,23.24,humedo,tarde
2026-07-18T10:09:40.210266,5786400,1719,27.21,25.07,humedo,dia
2026-07-20T23:32:19.794545,889200,1461,13.71,41.37,humedo,noche
2026-07-21T04:44:52.181078,1295600,1999,14.16,39.48,seco,noche
2026-07-20T17:01:09.430523,5539200,973,17.85,23.71,mojado,tarde
2026-07-21T12:30:11.085755,13555600,1592,14.81,22.64,seco,tarde
2026-07-19T16:16:32.586394,15622800,1855,17.31,22.89,seco,tarde
2026-07-19T22:26:51.525386,11072800,2013,14.23,38.18,seco,noche
2026-07-18T14:18:24.841456,10946400,1248,15.79,23.58,humedo,tarde
2026-07-20T06:39:22.004996,5889200,1624,26.81,27.53,humedo,dia
2026-07-21T10:41:34.047160,7375600,2869,25.18,25.87,seco,dia
2026-07-20T16:33:24.193543,15389200,1916,17.95,22.0,seco,tarde
2026-07-18T03:44:39.386861,6776400,1969,13.83,39.67,seco,noche
2026-07-21T12:06:12.575104,2475600,890,14.69,23.42,mojado,tarde
2026-07-20T09:42:06.413370,13369200,1614,28.71,23.59,humedo,dia
2026-07-20T05:56:20.265348,13019200,1983,13.95,39.06,seco,noche
2026-07-18T16:26:46.148325,2006400,1885,17.42,22.13,seco,tarde
2026-07-18T04:00:26.053748,7506400,1650,13.78,41.38,humedo,noche
2026-07-20T05:22:19.679822,3519200,1420,13.85,41.42,humedo,noche
2026-07-20T15:58:41.925794,6789200,1868,17.12,22.28,seco,tarde
2026-07-21T10:16:58.362573,4165600,1136,27.48,25.36,mojado,dia
2026-07-19T13:26:13.277302,2692800,907,15.51,23.77,mojado,tarde
2026-07-20T11:37:53.580307,2849200,2952,25.9,25.88,seco,dia
2026-07-19T09:01:06.902804,5092800,1046,24.61,25.0,mojado,dia
2026-07-18T14:49:50.982792,3956400,929,16.33,24.11,mojado,tarde
2026-07-20T12:42:03.797245,11489200,1155,14.79,23.57,humedo,tarde
2026-07-19T18:10:10.927424,4162800,1422,18.32,23.78,humedo,noche
2026-07-19T03:15:35.779459,15972800,1504,13.67,41.4,humedo,noche
2026-07-18T01:10:42.050667,1726400,986,13.63,41.85,mojado,noche
2026-07-22T00:23:16.228115,16685600,1991,13.98,39.7,seco,noche
2026-07-19T05:22:03.317191,3662800,986,13.51,41.9,mojado,noche
2026-07-21T10:54:10.055241,3235600,1101,26.3,24.88,mojado,dia
2026-07-21T09:15:26.209468,15425600,1358,27.19,21.64,humedo,dia
2026-07-18T21:01:34.087994,15576400,2011,14.26,39.16,seco,noche
2026-07-18T13:16:24.708248,646400,1623,15.2,22.3,seco,tarde
2026-07-18T08:31:05.992395,11776400,1071,25.14,22.7,mojado,dia
2026-07-19T22:53:54.718219,16032800,2000,14.16,39.04,seco,noche
2026-07-20T16:01:51.194068,13459200,955,17.05,23.67,mojado,tarde
2026-07-19T13:10:29.672172,5812800,1210,15.15,23.88,humedo,tarde
2026-07-18T20:24:58.825664,776400,1653,13.79,41.23,humedo,noche
2026-07-21T20:39:20.714576,3035600,980,13.58,41.8,mojado,noche
2026-07-21T18:20:43.875831,15505600,1001,18.52,23.45,mojado,noche
2026-07-20T13:30:54.784091,10229200,1236,15.25,23.18,humedo,tarde
2026-07-20T13:27:13.051929,10169200,1222,15.39,23.66,humedo,tarde
2026-07-19T01:36:00.291455,4212800,1502,13.71,41.33,humedo,noche
2026-07-19T10:26:06.144482,7292800,2944,25.77,26.39,seco,dia
2026-07-21T18:18:07.427755,11765600,1453,18.3,23.42,humedo,noche
2026-07-21T01:07:24.540033,5285600,1361,13.71,41.13,humedo,noche
2026-07-20T23:35:20.900112,5349200,990,13.61,41.92,mojado,noche
2026-07-18T01:11:23.528676,16616400,1989,14.08,39.3,seco,noche
2026-07-20T18:21:28.942724,7959200,2019,18.74,22.47,seco,noche
2026-07-19T16:12:15.846923,1232800,959,17.32,23.44,mojado,tarde
2026-07-19T04:41:45.565935,462800,1732,13.78,41.54,humedo,noche
2026-07-21T12:27:26.843089,6755600,958,21.5,25.44,mojado,tarde
2026-07-19T07:23:45.726689,6972800,1000,22.92,22.96,mojado,dia
2026-07-21T08:04:22.927216,10555600,1182,26.03,25.16,humedo,dia
2026-07-20T21:10:00.327840,16199200,1660,13.64,41.41,humedo,noche
2026-07-20T13:51:40.967578,9289200,904,15.68,23.94,mojado,tarde
2026-07-20T15:56:48.883363,9209200,1324,16.88,23.18,humedo,tarde
2026-07-18T16:28:03.284682,10466400,1371,17.28,23.07,humedo,tarde
2026-07-21T18:31:34.442847,4445600,1408,13.69,41.48,humedo,noche
2026-07-19T14:42:00.647903,12642800,935,16.38,23.89,mojado,tarde
2026-07-20T07:45:11.660848,7739200,1071,25.59,25.82,mojado,dia
2026-07-18T08:52:51.702218,4356400,2830,24.67,25.88,seco,dia
2026-07-20T16:03:00.291015,5929200,1824,17.08,22.5,seco,tarde
2026-07-21T07:11:46.997908,16565600,2763,24.05,26.13,seco,dia
2026-07-18T16:54:09.643773,11986400,979,17.78,23.73,mojado,tarde
2026-07-21T06:54:33.121187,12045600,1946,25.47,22.09,humedo,dia
2026-07-19T14:40:10.159481,4952800,1269,16.08,22.84,humedo,tarde
2026-07-18T04:09:17.063694,4146400,2017,14.36,39.1,seco,noche
2026-07-20T13:47:09.364490,15079200,1668,15.6,22.63,seco,tarde
2026-07-20T08:41:36.690256,2709200,1325,25.42,25.1,humedo,dia
2026-07-18T06:05:46.780424,11576400,1401,13.74,41.22,humedo,dia
2026-07-20T03:51:45.550482,9439200,1699,13.64,41.49,humedo,noche
2026-07-19T08:39:03.829287,2232800,2897,25.36,26.3,seco,dia
2026-07-18T20:17:58.861334,3896400,1541,13.79,41.11,humedo,noche
2026-07-18T09:19:34.811236,2436400,1739,26.56,24.6,humedo,dia
2026-07-18T10:57:00.999689,12146400,2896,25.34,25.61,seco,dia
2026-07-20T15:38:06.798975,7209200,1815,16.86,22.8,seco,tarde
2026-07-21T18:22:57.217256,5885600,1451,18.3,23.37,humedo,noche
2026-07-21T08:04:07.303517,7465600,1664,25.85,25.75,humedo,dia
2026-07-18T14:36:03.994626,16076400,1281,16.11,23.71,humedo,tarde
2026-07-21T12:20:18.571397,8615600,1167,14.65,23.5,humedo,tarde
2026-07-18T19:51:39.054267,10716400,987,13.54,41.72,mojado,noche
2026-07-20T00:17:48.504858,1469200,1973,13.77,38.4,seco,noche
2026-07-21T20:22:13.154145,2535600,1614,13.86,41.37,humedo,noche
2026-07-20T22:47:25.346592,15289200,987,13.52,41.94,mojado,noche
2026-07-18T05:00:23.847909,1846400,1994,14.12,39.48,seco,noche
2026-07-19T15:23:45.613085,1842800,952,16.8,23.44,mojado,tarde
2026-07-19T10:33:14.111036,3012800,1070,25.58,25.43,mojado,dia
2026-07-21T04:54:23.399784,8115600,1954,13.68,39.4,seco,noche
2026-07-21T14:02:02.942377,8585600,1650,15.52,21.99,seco,tarde
2026-07-19T07:50:50.184894,6202800,2827,24.71,26.06,seco,dia
2026-07-19T19:03:21.681661,8382800,989,13.61,41.92,mojado,noche
2026-07-21T20:48:10.390020,9095600,985,13.54,41.81,mojado,noche
2026-07-21T16:25:44.994171,6405600,1415,17.22,23.8,humedo,tarde
2026-07-20T16:57:16.878570,1469200,977,17.75,23.17,mojado,tarde
2026-07-18T09:21:37.728574,2456400,2823,24.47,26.3,seco,dia
2026-07-18T14:27:14.377641,5126400,1256,15.86,23.39,humedo,tarde
2026-07-18T07:28:40.794816,8006400,2796,24.33,26.5,seco,dia
2026-07-19T10:07:41.287149,3392800,1761,25.51,25.33,humedo,dia
2026-07-20T12:08:30.521324,6999200,846,17.84,23.1,mojado,tarde
2026-07-21T23:46:27.158614,14955600,2022,14.38,38.61,seco,noche
2026-07-21T16:53:52.547284,1525600,1931,17.77,22.29,seco,tarde
2026-07-21T06:55:44.958536,4305600,1306,28.91,22.87,humedo,dia
2026-07-20T03:07:32.903195,519200,1332,13.68,40.92,humedo,noche
2026-07-20T15:54:38.235142,8549200,1860,17.14,22.16,seco,tarde
2026-07-19T18:23:53.985800,982800,1465,18.28,23.77,humedo,noche
2026-07-18T16:58:53.974618,566400,1438,17.59,23.66,humedo,tarde
2026-07-20T06:06:00.856505,15489200,992,13.51,41.78,mojado,dia
2026-07-21T19:59:15.885130,15835600,997,13.69,41.9,mojado,noche
2026-07-18T13:27:35.504981,13476400,1236,15.33,23.53,humedo,tarde
2026-07-21T11:38:21.756815,3205600,1740,26.38,25.09,humedo,dia
2026-07-19T07:49:37.741111,13052800,2803,24.45,25.88,seco,dia
2026-07-19T09:39:02.215117,2512800,2130,29.31,21.51,humedo,dia
2026-07-21T12:38:09.734067,6905600,1643,14.97,22.19,seco,tarde
2026-07-20T09:43:21.353212,11019200,1123,26.86,24.83,mojado,dia
2026-07-19T19:55:17.298999,1922800,1995,14.03,38.61,seco,noche
2026-07-18T03:39:14.233917,16006400,2005,14.16,38.86,seco,noche
2026-07-19T13:36:39.922642,6422800,1684,15.5,22.12,seco,tarde
2026-07-21T17:57:16.655851,10985600,1000,18.48,23.51,mojado,tarde
2026-07-19T07:43:13.094573,3972800,1968,28.52,21.43,humedo,dia
2026-07-21T16:59:33.998846,16935600,1398,17.77,23.52,humedo,tarde
2026-07-20T19:39:31.424559,1899200,1965,13.97,38.33,seco,noche
2026-07-21T04:50:27.136728,2825600,1502,13.7,41.13,humedo,noche
2026-07-18T04:41:20.214820,12496400,1989,13.92,40.16,seco,noche
2026-07-19T21:47:24.746669,4602800,1418,13.63,41.34,humedo,noche
2026-07-19T14:43:48.465811,1072800,1258,15.93,23.83,humedo,tarde
2026-07-21T19:31:19.733850,15875600,987,13.58,41.85,mojado,noche
2026-07-20T20:18:38.025678,4979200,990,13.52,41.88,mojado,noche
2026-07-19T16:14:40.426013,1342800,1370,17.18,23.96,humedo,tarde
2026-07-20T07:52:17.348162,4489200,1033,24.06,27.25,mojado,dia
2026-07-19T11:27:21.954429,5882800,1580,27.04,23.77,humedo,dia
2026-07-20T23:51:05.454573,1139200,982,13.47,42.03,mojado,noche
2026-07-20T11:27:07.174104,15329200,1675,27.92,24.83,humedo,dia
2026-07-21T10:20:34.856624,16045600,1101,26.41,23.39,mojado,dia
2026-07-19T10:26:02.559854,12882800,2939,25.84,26.46,seco,dia
2026-07-21T00:55:45.062138,14965600,992,13.5,41.71,mojado,noche
2026-07-19T15:19:44.293323,1162800,1838,16.75,22.21,seco,tarde
2026-07-18T02:29:19.160958,316400,2007,14.2,38.06,seco,noche
2026-07-19T05:18:41.812023,10752800,2020,14.3,40.2,seco,noche
2026-07-21T17:29:32.121828,1005600,2019,18.53,22.31,seco,tarde
2026-07-18T20:26:35.350870,3726400,1357,13.56,41.16,humedo,noche
2026-07-19T06:32:00.254566,11802800,1002,13.76,41.79,mojado,dia
2026-07-18T23:39:37.804996,7866400,996,13.62,41.84,mojado,noche
2026-07-19T08:03:46.220321,12742800,2017,29.3,21.86,humedo,dia
2026-07-18T12:47:52.142958,13166400,1199,21.55,23.22,humedo,tarde
2026-07-19T04:35:28.123483,13012800,976,13.52,41.92,mojado,noche
2026-07-19T03:32:32.901214,7862800,992,13.65,41.89,mojado,noche
2026-07-18T15:48:02.799482,16646400,959,17.01,23.88,mojado,tarde
2026-07-20T19:19:31.262278,6199200,1983,14.08,39.57,seco,noche
2026-07-18T14:44:16.138880,14896400,1300,16.18,23.21,humedo,tarde
2026-07-18T12:28:01.828803,246400,2338,20.19,26.73,seco,tarde
2026-07-21T21:56:26.775009,16175600,1972,13.85,38.55,seco,noche
2026-07-19T05:27:08.929236,6852800,1484,13.57,41.18,humedo,noche
2026-07-18T13:06:32.352803,10516400,1222,14.99,23.39,humedo,tarde
2026-07-21T14:22:36.370849,4585600,1708,15.97,22.25,seco,tarde
2026-07-20T15:18:15.218984,10059200,1770,16.51,22.68,seco,tarde
2026-07-20T10:43:52.053086,12789200,1099,26.57,24.54,mojado,dia
2026-07-20T07:55:00.353086,9459200,1866,27.77,24.02,humedo,dia
2026-07-19T10:26:44.205716,10792800,1068,25.16,25.16,mojado,dia
2026-07-18T11:40:34.586096,4646400,1140,24.68,21.57,humedo,dia
2026-07-20T03:51:59.515530,11919200,1668,13.79,41.19,humedo,noche
2026-07-20T17:24:18.913688,15439200,983,18.01,23.18,mojado,tarde
2026-07-21T04:40:50.185205,11585600,983,13.52,41.87,mojado,noche
2026-07-18T17:42:42.248356,9936400,1973,18.4,22.25,seco,tarde
2026-07-21T08:54:01.981822,8945600,2902,25.21,25.84,seco,dia
2026-07-21T11:51:44.247824,795600,1194,29.48,27.41,mojado,dia
2026-07-20T04:49:18.224626,16289200,985,13.66,41.92,mojado,noche
2026-07-18T20:04:37.945850,10246400,992,13.56,41.92,mojado,noche
2026-07-20T09:54:29.166478,11769200,2890,25.22,26.12,seco,dia
2026-07-20T14:39:00.492199,579200,1710,15.69,22.43,seco,tarde
2026-07-18T07:44:01.016783,8206400,2819,24.62,25.9,seco,dia
2026-07-20T21:59:59.694305,5529200,2012,14.32,39.75,seco,noche
2026-07-21T12:52:17.017115,2235600,1642,15.25,22.21,seco,tarde
2026-07-18T01:30:48.330278,14536400,1419,13.58,41.15,humedo,noche
2026-07-21T08:18:52.203331,15205600,1068,25.41,26.14,mojado,dia
2026-07-19T13:44:34.331743,9992800,1743,15.82,22.29,seco,tarde
2026-07-19T15:34:19.097440,9512800,1836,16.85,22.17,seco,tarde
2026-07-18T16:08:30.463835,15416400,1355,16.87,23.61,humedo,tarde
2026-07-18T15:10:25.855185,246400,1293,16.37,23.15,humedo,tarde
2026-07-19T23:29:22.486534,2782800,986,13.6,41.87,mojado,noche
2026-07-20T11:05:25.238092,3209200,1593,27.02,24.22,humedo,dia
2026-07-21T16:44:58.904535,7395600,1394,17.5,23.55,humedo,tarde
2026-07-19T19:46:19.529796,6062800,1561,13.57,41.29,humedo,noche
2026-07-21T13:32:49.007600,8965600,1200,15.15,23.67,humedo,tarde
2026-07-20T06:25:21.573100,1929200,1690,13.75,41.33,humedo,dia
2026-07-20T03:02:43.924519,5469200,1552,13.42,41.16,humedo,noche
2026-07-18T14:38:05.569463,4496400,1743,16.49,21.9,seco,tarde
2026-07-20T12:55:33.733964,4989200,891,15.02,23.03,mojado,tarde
2026-07-21T21:39:11.655279,10435600,1638,13.55,41.59,humedo,noche
2026-07-20T22:15:26.098912,15939200,1512,13.69,41.03,humedo,noche
2026-07-18T23:42:44.731760,10356400,978,13.56,41.87,mojado,noche
2026-07-21T13:36:56.627401,16105600,908,15.54,23.43,mojado,tarde
2026-07-20T11:53:42.084561,15879200,2991,26.17,25.74,seco,dia
2026-07-21T09:03:25.509409,12365600,2852,24.89,26.18,seco,dia
2026-07-19T08:41:38.550204,4372800,1039,24.38,27.22,mojado,dia
2026-07-21T01:25:01.735283,9265600,985,13.62,41.89,mojado,noche
2026-07-21T01:33:29.521400,8585600,993,13.58,41.92,mojado,noche
2026-07-19T15:54:59.833012,7412800,1321,16.83,23.79,humedo,tarde
2026-07-19T02:12:51.504989,14962800,982,13.51,41.91,mojado,noche
2026-07-19T19:20:28.668561,14392800,1522,13.77,41.09,humedo,noche
2026-07-21T11:14:36.541640,1635600,2892,25.47,25.91,seco,dia
2026-07-21T11:05:36.334342,15415600,2855,24.93,25.92,seco,dia
2026-07-20T16:24:55.811516,5059200,1881,17.4,22.74,seco,tarde
2026-07-19T07:33:41.338768,14662800,1600,24.91,21.66,humedo,dia
2026-07-19T19:04:55.755262,14082800,992,13.7,41.87,mojado,noche
2026-07-20T02:08:38.849557,829200,1495,13.68,41.16,humedo,noche
2026-07-19T08:43:39.744016,5852800,1080,25.5,23.91,mojado,dia
2026-07-20T06:21:46.526584,15529200,2060,14.62,39.59,seco,dia
2026-07-21T09:22:55.099637,11805600,2861,25.01,26.16,seco,dia
2026-07-21T00:14:25.421648,16125600,1482,13.77,41.5,humedo,noche
2026-07-19T02:12:26.856439,7922800,1684,13.77,41.55,humedo,noche
2026-07-19T14:25:39.823852,10652800,924,16.22,23.78,mojado,tarde
2026-07-20T08:53:19.235652,14779200,1094,26.09,29.74,mojado,dia
2026-07-18T04:35:18.153160,6436400,991,13.64,41.87,mojado,noche
2026-07-21T13:33:44.164965,13955600,1241,15.49,24.03,humedo,tarde
2026-07-18T02:30:17.016469,3676400,989,13.51,41.83,mojado,noche
2026-07-18T21:06:01.200715,12626400,2012,14.28,39.24,seco,noche
2026-07-18T05:03:43.187388,10366400,1566,13.65,41.45,humedo,noche
2026-07-18T11:11:53.970464,10776400,1162,28.39,24.96,mojado,dia
2026-07-18T12:22:55.458491,8066400,2320,20.1,26.09,seco,tarde
2026-07-19T00:12:23.158330,11816400,1589,13.65,41.1,humedo,noche
2026-07-20T13:09:51.196211,11369200,1200,15.09,23.16,humedo,tarde
2026-07-18T13:03:54.202025,14416400,1606,15.1,22.44,seco,tarde
2026-07-18T10:58:02.023690,936400,1208,25.16,21.71,humedo,dia
2026-07-18T18:13:51.893484,10926400,1002,18.58,23.67,mojado,noche
2026-07-18T10:45:43.172745,8586400,2877,25.08,26.54,seco,dia
2026-07-21T05:30:21.368620,9575600,984,13.6,41.98,mojado,noche
2026-07-21T18:10:22.210570,1325600,1442,18.16,23.42,humedo,noche
2026-07-18T10:49:40.381644,7846400,2923,25.6,26.46,seco,dia
2026-07-19T17:10:04.518029,2472800,982,18.0,23.58,mojado,tarde
2026-07-18T17:02:23.013141,12886400,969,17.71,23.77,mojado,tarde
2026-07-20T23:59:32.409247,16249200,993,13.51,41.94,mojado,noche
2026-07-21T19:32:19.953573,16285600,1951,13.74,38.69,seco,noche
2026-07-20T09:04:56.511351,1219200,1548,25.15,23.83,humedo,dia
2026-07-18T01:44:22.254064,3366400,985,13.53,41.94,mojado,noche
2026-07-19T07:42:39.726039,10062800,1056,25.05,24.11,mojado,dia
2026-07-21T14:59:15.946054,6925600,1288,16.53,23.9,humedo,tarde
2026-07-20T16:41:24.290930,3099200,1862,17.58,22.41,seco,tarde
2026-07-20T03:43:49.445975,279200,982,13.49,41.87,mojado,noche
2026-07-19T02:58:13.498430,9572800,979,13.45,41.86,mojado,noche
2026-07-21T06:54:40.383459,11985600,1003,23.17,26.24,mojado,dia
2026-07-19T07:08:53.888060,8762800,1029,23.91,28.99,mojado,dia
2026-07-21T18:07:21.975745,5945600,1960,18.49,22.09,seco,noche
2026-07-21T22:40:29.079285,3885600,2024,14.29,39.6,seco,noche
2026-07-19T17:29:02.949665,8722800,1403,18.05,23.36,humedo,tarde
2026-07-19T16:35:14.920467,12332800,1866,17.48,22.53,seco,tarde
2026-07-21T10:29:21.698457,1645600,1119,26.94,24.76,mojado,dia
2026-07-18T02:59:06.516571,8396400,1500,13.67,41.51,humedo,noche
2026-07-19T10:52:06.737904,9932800,1127,27.45,25.52,mojado,dia
2026-07-19T11:27:56.085738,3052800,1591,27.8,24.42,humedo,dia
2026-07-18T02:33:50.198275,8416400,2015,14.33,39.07,seco,noche
2026-07-18T18:55:54.777894,5126400,2024,14.33,38.49,seco,noche
2026-07-18T07:46:07.888734,1476400,1093,26.15,27.16,mojado,dia
2026-07-20T23:39:48.381492,16899200,1654,13.62,41.27,humedo,noche
2026-07-19T18:06:34.354685,822800,1003,18.55,23.5,mojado,noche
2026-07-21T09:45:15.291353,12695600,2924,25.39,25.4,seco,dia
2026-07-20T13:13:55.824574,6349200,1641,15.3,21.84,seco,tarde
2026-07-21T12:23:43.525086,3655600,2341,20.1,25.8,seco,tarde
2026-07-21T12:28:49.739113,1655600,1220,22.53,24.76,humedo,tarde
2026-07-21T13:33:04.628872,2195600,1639,15.49,22.77,seco,tarde
2026-07-19T09:19:36.892163,16732800,1853,29.47,22.87,humedo,dia
2026-07-21T21:45:11.177999,16185600,982,13.52,41.82,mojado,noche
2026-07-21T17:09:39.952609,8475600,1907,17.99,22.14,seco,tarde
2026-07-20T07:37:13.572979,499200,1624,25.15,23.45,humedo,dia
2026-07-20T16:08:33.029579,15289200,1851,17.12,22.25,seco,tarde
